Wavelength,Decadic_Abs_coef
832.5,7842.48553
833.0,7784.84241
833.5,7727.98274
834.0,7671.92825
834.5,7616.69702
835.0,7562.27849
835.5,7508.6484
836.0,7455.78241
836.5,7403.65619
837.0,7352.2454
837.5,7301.5257
838.0,7251.47276
838.5,7202.06223
839.0,7153.26978
839.5,7105.07108
840.0,7057.44178
840.5,7010.35755
841.0,6963.79405
841.5,6917.72695
842.0,6872.13189
842.5,6826.98456
843.0,6782.26061
843.5,6737.9357
844.0,6693.9855
844.5,6650.38567
845.0,6607.11187
845.5,6564.13976
846.0,6521.44501
846.5,6479.00328
847.0,6436.79023
847.5,6394.78153
848.0,6352.95283
848.5,6311.27981
849.0,6269.73811
849.5,6228.30341
850.0,6186.95137
850.5,6145.65765
851.0,6104.39791
851.5,6063.14782
852.0,6021.88304
852.5,5980.57922
853.0,5939.21204
853.5,5897.75716
854.0,5856.19023
854.5,5814.48693
855.0,5772.62291
855.5,5730.57384
856.0,5688.31537
856.5,5645.82318
857.0,5603.07292
857.5,5560.04026
858.0,5516.70086
858.5,5473.03038
859.0,5429.00449
859.5,5384.59884
860.0,5339.78911
860.5,5294.55094
861.0,5248.86002
861.5,5202.69199
862.0,5156.02252
862.5,5108.82727
863.0,5061.08981
863.5,5012.8306
864.0,4964.08084
864.5,4914.87176
865.0,4865.23458
865.5,4815.2005
866.0,4764.80074
866.5,4714.06653
867.0,4663.02908
867.5,4611.7196
868.0,4560.16931
868.5,4508.40944
869.0,4456.47118
869.5,4404.38577
870.0,4352.18441
870.5,4299.89833
871.0,4247.55874
871.5,4195.19686
872.0,4142.8439
872.5,4090.53108
873.0,4038.28962
873.5,3986.15073
874.0,3934.14563
874.5,3882.30554
875.0,3830.66167
875.5,3779.24525
876.0,3728.08747
876.5,3677.21957
877.0,3626.67277
877.5,3576.47826
878.0,3526.66728
878.5,3477.27104
879.0,3428.32075
879.5,3379.84764
880.0,3331.88291
880.5,3284.45779
881.0,3237.60349
881.5,3191.35123
882.0,3145.73222
882.5,3100.77769
883.0,3056.51884
883.5,3012.9869
884.0,2970.21308
884.5,2928.2286
885.0,2887.06467
885.5,2846.75251
886.0,2807.32334
886.5,2768.80837
887.0,2731.23883
887.5,2694.64592
888.0,2659.06086
888.5,2624.51488
889.0,2591.03918
889.5,2558.66498
890.0,2527.4235
890.5,2497.34596
891.0,2468.46358
891.5,2440.80756
892.0,2414.40912
892.5,2389.29949
893.0,2365.50988
893.5,2343.07151
894.0,2322.01558
894.5,2302.37333
895.0,2284.17596
895.5,2267.45469
896.0,2252.24074
896.5,2238.56533
897.0,2226.45966
897.5,2215.95497
898.0,2207.08246
898.5,2199.87335
899.0,2194.35886
899.5,2190.5702
